Sample_Name,Predicted_Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_Nov2023,mean.error_Nov2023,predict.error_Nov2023,pca.dist_Nov2023,mean.error.scaled_Nov2023,pca.dist.scaled_Nov2023,combined.metric_Nov2023,Predicted_Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_Jul2022,mean.error_Jul2022,predict.error_Jul2022,pca.dist_Jul2022,mean.error.scaled_Jul2022,pca.dist.scaled_Jul2022,combined.metric_Jul2022,Observed_Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,Methods_Deviation,Site_ID,Observed_Sample_Date,Latitude,Longitude,Log_Observed_Normalized_Respiration_Rate,Log_Predicted_Normalized_Respiration_Rate_Nov2023,Log_Predicted_Normalized_Respiration_Rate_Jul2022,Raw_Error_Nov2023,Raw_Error_Jul2022,Log_mean.error_Nov2023,Log_mean.error_Jul2022
MP-100237,-234.7800589160595,75.74605913644054,934.7646630448604,1.5279914992294006,0.1804135200609795,0.10787062633660469,0.01946131940856943,-290.07755750989224,176.80871345393308,1350.8607802428046,1.754230018445428,0.09669868572218306,0.1200158393300887,0.01160537392906422,-9999,N/A,MP-100237,-9999,40.9898129217,-74.2893750396,-9999,2.370661207266845,2.462514129951786,-9999,-9999,1.8793600425892696,2.247503664023851
MP-100238,-125.57834590702214,73.9324445750655,934.5855635485748,1.0316803028521846,0.17343414339444171,0.0728328662194313,0.012631705763729,-1526.3662587587137,567.0843505984116,1578.772199074985,1.3508238019332293,0.21895545741235653,0.0924167587325558,0.02023515368085409,-9999,N/A,MP-100238,-9999,40.885114614,-74.2258841683,-9999,2.098914758319528,3.1836587571262243,-9999,-9999,1.8688350663748388,2.7536476625522086
MP-100239,-112.55997358981122,74.1499931181884,934.6021860629012,0.575287925991322,0.173724347282001,0.0406132291520383,0.00705550672545214,-228.8308118665048,178.7136094559798,1351.1241150995395,0.754576039224317,0.09765507976501976,0.05162440257756741,0.00504138515153379,-9999,N/A,MP-100239,-9999,41.0603662205,-74.0931382533,-9999,2.0513839825272524,2.3595145014263244,-9999,-9999,1.8701111150578205,2.2521576262973535
MP-100240,-194.4745864291835,73.08264544285421,934.5180364823766,0.6980661663374348,0.17148297757165598,0.049280925073986,0.00845083976917276,-323.01673926888395,185.41049366947303,1352.1650433477705,0.571192064160285,0.10078698415030717,0.0390781677876156,0.00393857067743341,-9999,N/A,MP-100240,-9999,41.0020916267,-74.1020846821,-9999,2.2888628565887954,2.509225028782305,-9999,-9999,1.8638142595403742,2.2681343102495717
MP-100241,-374.64162965423907,77.16705088838243,934.895261514024,0.6453918646927119,0.18207755890251504,0.0455623115128993,0.00829587445822464,-395.2317034775931,201.07036780989847,1356.274342699326,0.6444721849938096,0.10760053365695048,0.0440916353007525,0.00474428348816857,-9999,N/A,MP-100241,-9999,41.0273106568,-74.1353333708,-9999,2.5736160339164114,2.596851774207938,-9999,-9999,1.887431903031142,2.3033480723626543
MP-100242,-350.67597208561045,79.51646590649565,935.1354835455396,1.5195664098446469,0.1877880420507879,0.1072758457574369,0.02014512103413135,-488.1732806312915,186.89835802325635,1352.2960354675004,1.7221907667238423,0.1028082392359362,0.1178238704055792,0.01211326465636071,-9999,N/A,MP-100242,-9999,40.8902860504,-74.0805568903,-9999,2.544906009542391,2.688574005331171,-9999,-9999,1.9004570696863554,2.271605485945062
MP-100243,-473.29761775025224,81.18113688907285,935.3882399347008,1.823316661200317,0.1889137077643235,0.1287195055422994,0.02431687905358612,-1074.3946573079943,312.1003085281206,1394.7078799421624,2.006253575605624,0.15821817713909211,0.13725805866592,0.02171671983977239,-9999,N/A,MP-100243,-9999,40.6893485628,-74.2346267851,-9999,2.675134318538301,3.0311638400297714,-9999,-9999,1.9094551290358808,2.494294197989248
MP-100244,-231.40185974567507,75.99736231207694,934.7881565283396,0.8345848353000825,0.18067413197249255,0.0589186451366088,0.010645075067052071,-492.0657186982313,197.8811312555028,1354.8145758393298,1.0372847023454663,0.10752652873293732,0.0709659468070065,0.00763072191840364,-9999,N/A,MP-100244,-9999,40.6899464718,-74.306604011,-9999,2.3643668449961925,2.6920231096006435,-9999,-9999,1.8807985192125136,2.2964043844929227
MP-100245,-129.52362630115022,74.03082685661575,934.5931057152036,0.5611170077071088,0.1734890837056194,0.0396128140110811,0.00687239080578354,-400.4117789650234,198.2317438082003,1355.4795735175474,0.5281406958534032,0.10263043051742653,0.0361328036977695,0.00370832519930369,-9999,N/A,MP-100245,-9999,40.6636193107,-74.8975015839,-9999,2.1123489949526437,2.602506844692069,-9999,-9999,1.8694126000813798,2.2971732013947395
MP-100246,-78.71301445738898,75.11651730063161,934.6791075862614,0.59590263499583,0.1760722439113346,0.0420685524134469,0.00740710442153715,-199.01530884194963,178.26463819342212,1351.058448578854,0.4858913383735672,0.09754193362485676,0.0332423092667182,0.00324251912403116,-9999,N/A,MP-100246,-9999,40.6806083811,-74.9195839207,-9999,1.896046544808135,2.298886484901484,-9999,-9999,1.8757354441118828,2.25106520206167
MP-100247,-143.75401815535045,74.08834178750779,934.5976208221535,0.6544524900190555,0.17323569607943612,0.0462019586113596,0.00800382846027214,-228.38077859749495,174.3870705474406,1350.5260880096544,0.3318665355238687,0.09592518759146298,0.0227046854675089,0.00217795121267591,-9999,N/A,MP-100247,-9999,40.6475081943,-74.9688904948,-9999,2.157619992758588,2.3586595492221387,-9999,-9999,1.8697498747042054,2.2415142822131946
MP-100248,-139.0595242577811,73.76740307794034,934.5723330702956,1.2349866813996104,0.17305431072662775,0.0871855549635754,0.01508783611954002,-353.8111709591981,172.28412025650735,1350.2495921615694,1.2351627207094058,0.0956242026057132,0.084503793160798,0.0080806078381594,-9999,N/A,MP-100248,-9999,40.5353135551,-74.8391139921,-9999,2.143200739269546,2.548771540866943,-9999,-9999,1.8678644947397627,2.236245249573426
MP-100249,-391.7962289062478,75.01276328870047,934.6919694768948,1.0822886928627864,0.1756248422963163,0.076405633954778,0.0134187274138579,-298.15527762664937,171.88117812665618,1350.1965933912643,0.9745606963812288,0.09505167502192124,0.0666746770517355,0.00633753973531305,-9999,N/A,MP-100249,-9999,40.4728806819,-74.8312074014,-9999,2.593060251533426,2.4744425011674047,-9999,-9999,1.8751351641151506,2.235228321810517
MP-100250,-116.88334050666762,74.04355119508703,934.5934233312272,1.865714243847026,0.17353555019178946,0.1317126202275348,0.02285682201838744,-245.1423775848989,176.8218767036444,1350.8550158363223,2.02746344738442,0.0968154726459194,0.1387091343725549,0.01342919040458521,-9999,N/A,MP-100250,-9999,40.5441939078,-74.7021837137,-9999,2.067752615168549,2.389418393913901,-9999,-9999,1.869487239733023,2.247535995653949
MP-100251,-147.1143709247808,73.67073219559745,934.5644698950427,0.3147602164725414,0.1726334521830745,0.0222209231621129,0.00383607467617036,-452.2556491441181,217.71599951904383,1363.3037565096113,0.6897029131491076,0.1073844006799534,0.0471861005339263,0.00506705112625966,-9999,N/A,MP-100251,-9999,40.727508218,-74.7302793121,-9999,2.1676550990258616,2.6553840003561637,-9999,-9999,1.8672949862241992,2.337890345658052
MP-100252,-71.01988836195461,75.35622296533806,934.69844644597,0.5452154887296544,0.17667583634394837,0.0384902247737284,0.00680029265296499,-179.76662661976655,179.96174327671238,1351.277296053031,0.4140126062337514,0.09816477567676364,0.0283247179149368,0.00278048958022734,-9999,N/A,MP-100252,-9999,40.6616748705,-74.765834875,-9999,1.851379985287123,2.2547090688200315,-9999,-9999,1.8771191224490995,2.255180191493916
MP-100253,-1199.5119624206443,151.99577527909435,964.2260073772096,0.878305715421311,0.25299084289264423,0.0620051797966793,0.01568674270047181,-807.458406656832,239.91278017823873,1364.5059646649584,1.065341492321755,0.1263450338852956,0.0728854551739288,0.00920871530369519,-9999,N/A,MP-100253,-9999,40.631557895,-74.6898407097,-9999,3.0790045834312947,2.9071201604462873,-9999,-9999,2.181831516902171,2.3800533834953423
MP-100254,-378.0680954523013,76.37342040519817,934.82131211328,1.2444616239636008,0.17806383882251636,0.087854451347748,0.01564370086462598,-2040.6588064532975,735.4994376371709,1666.225023104283,1.5016896198253054,0.30173689233063195,0.10273826022902618,0.03099992336496209,-9999,N/A,MP-100254,-9999,40.5722189771,-74.6768232626,-9999,2.5775700295084283,3.3097703977285855,-9999,-9999,1.882942241039151,2.866582345002139
MP-100255,-108.97368325409144,74.28515194259123,934.6127868692964,1.2999652476822483,0.17407808336024075,0.0917728047270052,0.01597563395147066,-238.8063420117537,174.6550603154598,1350.57049014827,1.548678401477445,0.0959054019663768,0.1059530028852244,0.01016146533125208,-9999,N/A,MP-100255,-9999,40.3149928098,-74.5890411054,-9999,2.0373216300738735,2.378045856226742,-9999,-9999,1.870902015997316,2.2421811730555086
MP-100256,-185.61532383919737,72.85232406000144,934.4993169247148,0.4823735691224308,0.1712396968909781,0.0340538144719404,0.00583136486815664,-262.84066742119006,171.48948624354472,1350.145853137466,0.453644377864205,0.09467240891832052,0.0310361299226861,0.00293826518328262,-9999,N/A,MP-100256,-9999,40.3312581412,-74.681251495,-9999,2.268613827400552,2.41969256130714,-9999,-9999,1.862443410743412,2.2342374992687075
MP-100257,-76.88876756527914,75.18011582630564,934.6846233842248,0.241383299077588,0.1764154650865809,0.0170407804440188,0.00300625720746985,-152.15020322324722,183.3105058349435,1351.7681007193892,0.1850922968552652,0.09957338274208304,0.0126631098128763,0.0012609086801025,-9999,N/A,MP-100257,-9999,40.3686904413,-74.6180179748,-9999,1.8858628997400597,2.1822725367709253,-9999,-9999,1.8761029904744504,2.2631873558263482
MP-100258,-630.846621014324,104.34980005080656,941.6714659064052,0.5851878538434366,0.2031821310583172,0.0413121279473741,0.00839388619490129,-396.20352862133313,172.41300041031374,1350.2667453482468,0.7645264620068424,0.09532327278385108,0.05230516184481119,0.00498589921053637,-9999,N/A,MP-100258,-9999,40.4144526031,-74.6502792674,-9999,2.7999237812026547,2.5979183390822596,-9999,-9999,2.018491621231712,2.2365700097113983
MP-100259,-113.74689620217688,74.08853926402045,934.5972327113374,1.6753409574482092,0.17394173538624927,0.1182729606142747,0.02057260401851639,-247.078089166694,175.11262355141037,1350.631083646998,1.928545077965935,0.0960412902436178,0.1319416232673442,0.01267184373543305,-9999,N/A,MP-100259,-9999,40.5604248581,-74.5270847923,-9999,2.0559395549497372,2.392834233965763,-9999,-9999,1.8697510322796538,2.2433174547134227
MP-100260,-186.05449010477577,73.55275690545402,934.55568819649,0.9429294128958996,0.17241437743004945,0.0665673771166819,0.01147717288272399,-550.7908828244584,198.08051043457823,1354.5312871393514,1.1909832470648525,0.10506111425081344,0.0814812496204067,0.00856051087566857,-9999,N/A,MP-100260,-9999,40.5822304219,-74.4302792072,-9999,2.2696401554335908,2.740986742819819,-9999,-9999,1.8665989556004186,2.2968417464769133
MP-100261,-78.4373843537762,75.07205713303742,934.67569237797,1.4276621162718175,0.17602496813059848,0.1007877378617293,0.01774115834506597,-145.0038596938001,184.87965103124657,1351.9999124984429,1.0963169554209835,0.10074178151869188,0.0750046448830336,0.00755610154769359,-9999,N/A,MP-100261,-9999,40.6649300888,-74.4021979349,-9999,1.8945231028480947,2.16137956238263,-9999,-9999,1.8754783166161662,2.2668891127212314
MP-100262,-265.3083625797704,76.16961331250876,934.7972459974028,0.7852177720487132,0.1809563557160762,0.0554335105425947,0.01003104605233658,-229.10929430674028,177.98940533149286,1351.0210285914382,0.995785661506613,0.09750458450887609,0.0681267853713344,0.0066426739015573,-9999,N/A,MP-100262,-9999,40.6021066126,-74.4559617884,-9999,2.423750939258659,2.360042707627876,-9999,-9999,1.881781750832062,2.2503941520672703
MP-100263,-214.8549417824784,76.30741716122,934.8058976876388,0.6199235267100665,0.18130007647294225,0.0437643397497542,0.00793447814341823,-228.90764746111648,178.64116611499026,1351.1140883771072,0.7326987002137523,0.0978665941267148,0.0501276620269818,0.00490582355411572,-9999,N/A,MP-100263,-9999,40.5809845618,-74.4817014685,-9999,2.332145347148054,2.359660302044066,-9999,-9999,1.8825667538871294,2.2519815450144147
MP-100264,-148.68739600651884,74.01829223607163,934.59189259916,0.8046740826043608,0.17342473585422294,0.0568070550988933,0.00985174852518181,-279.0218961093198,178.64720064146678,1351.110728677862,0.9987002474608108,0.09786459665224365,0.0683261870894185,0.00668671474029163,-9999,N/A,MP-100264,-9999,40.5728643452,-74.4981761089,-9999,2.1722741556314578,2.4456382856618477,-9999,-9999,1.8693390607509004,2.2519962153020243
MP-100265,-125.9893301909331,74.19775959024075,934.6061435001916,1.635506151151358,0.1740190895603006,0.1154607685913441,0.02009237783019821,-280.05864656610714,173.54639205483036,1350.4140866061323,1.916515100964657,0.0956454047863584,0.1311185910698851,0.01254089071789612,-9999,N/A,MP-100265,-9999,40.5478495051,-74.5145094352,-9999,2.1003337670587463,2.4472489856745634,-9999,-9999,1.8703907919059086,2.239415589330014
MP-100266,-85.92311396594867,74.86764615112881,934.658773652632,0.7475476284578926,0.17539664840246974,0.0527741358108759,0.00925640654356435,-199.9405726053379,178.3684728270304,1351.0701956903606,0.973241598843891,0.09738858996249058,0.0665844308488788,0.00648456383382723,-9999,N/A,MP-100266,-9999,40.2939693421,-74.3979941716,-9999,1.9341100080403275,2.300900931540292,-9999,-9999,1.8742941790657193,2.2513180939457227
MP-100267,-80.43735553061677,75.07205931496941,934.6757592745598,0.6733274033870484,0.1759517120569861,0.047534458646917,0.00836376938062701,-271.0690851986957,173.51135838040443,1350.4148373276066,0.9919208613047604,0.09539165820881744,0.0678623746411615,0.00647350444700834,-9999,N/A,MP-100267,-9999,40.160301062,-74.1519227732,-9999,1.9054577842352556,2.4330799901249494,-9999,-9999,1.8754783292387192,2.239327909792435
MP-100268,-175.26482473210442,77.2642947650625,934.882550009004,1.49812193904366,0.18352366535622583,0.1057619443398399,0.01940981968044852,-165.1984695160268,182.15576960613456,1351.592950662033,1.878712591765256,0.09914249862473316,0.128532328252213,0.01274301617697873,-9999,N/A,MP-100268,-9999,39.9857241846,-74.2231862491,-9999,2.243694762884345,2.218006019474538,-9999,-9999,1.8879788449028738,2.2604429316494343
MP-100269,-125.83147219763194,75.2280187064723,934.6889532959574,1.259305279296914,0.17662801898711264,0.0889023592704928,0.01570264760122769,-170.4760914082051,181.16864536566845,1351.4438227812425,1.6743708547277911,0.09878652833440683,0.11455226587564252,0.01131622065869461,-9999,N/A,MP-100269,-9999,39.9608414155,-74.2280568845,-9999,2.0997892777731524,2.2316634795304777,-9999,-9999,1.87637962387984,2.2580830370330927
MP-100270,-103.45841733109737,74.55323561325312,934.6348578745544,0.7273239435647078,0.17463091908668682,0.05134641742542541,0.00896667206681067,-156.82996124667844,182.6777970274655,1351.664039126405,0.9328588319399918,0.09969938837904882,0.0638216394170358,0.00636297841522663,-9999,N/A,MP-100270,-9999,39.9525595748,-74.1643929102,-9999,2.0147658304462666,2.1954290351411423,-9999,-9999,1.8724664965950215,2.261685765664412
MP-100271,-114.76147922434686,74.57308660366996,934.6372821821244,0.9910063788403112,0.1749546358418343,0.0699614355465899,0.01224007747902557,-348.9956832488172,187.52781474653256,1352.4527492712662,1.4286274047614906,0.10419657421877822,0.0977397007630505,0.01018414198467833,-9999,N/A,MP-100271,-9999,39.7669524735,-74.6775014617,-9999,2.059796137472454,2.542820055174616,-9999,-9999,1.8725821190488057,2.273065692837247
MP-100272,-287.9915684448041,82.52425350205458,935.568539152668,1.2950490564091968,0.1910117104423848,0.0914257395554502,0.0174633868909465,-770.6618126140557,269.8615429548737,1377.6844503837158,1.7293173908684267,0.1655208689040148,0.1183114391789492,0.01958301221418414,-9999,N/A,MP-100272,-9999,39.7155635782,-74.5611125331,-9999,2.459379773066529,2.886863839611568,-9999,-9999,1.9165816044788135,2.43114099914532
MP-100273,-256.93188191123335,78.06074262494623,934.9603382566356,0.8322260224229165,0.18014706760505927,0.05875212155149791,0.01058402241307831,-435.9364465571997,195.77905841125116,1353.7357784334156,1.2494388712005169,0.1108220770341826,0.0854804975641987,0.00947312628597983,-9999,N/A,MP-100273,-9999,39.7147163952,-74.5393120663,-9999,2.4098179979176604,2.639423179815995,-9999,-9999,1.8924326785924517,2.2917662354608166
MP-100274,-125.78951403673176,74.88943103207446,934.6622912413728,1.1221297277990996,0.17593964680106472,0.079218265696935,0.01393763368691159,-456.31151641369496,205.49372208405575,1355.5401945297167,1.5444888956566518,0.11283513765163192,0.1056663773844782,0.01192288023732686,-9999,N/A,MP-100274,-9999,39.6725562737,-74.5393551673,-9999,2.0996444393143947,2.6592614296576143,-9999,-9999,1.8744205310729607,2.312798558543478
MP-100275,-66.13883852738786,75.45878229637218,934.7071483379844,0.1854494453045947,0.17701640237803012,0.01309205439223399,0.00231750836825072,-123.7752977629876,186.73346534264755,1352.244198724734,0.5072081256063053,0.10113545597590408,0.0347006996058741,0.00350947107732291,-9999,N/A,MP-100275,-9999,39.7309317325,-74.9559499617,-9999,1.820456563943644,2.0926339797756235,-9999,-9999,1.8777097925661008,2.2712221567880393
MP-100276,-83.18892534812977,74.99625760917323,934.6701248123658,0.30393679189663,0.17598484666872088,0.0214568288666281,0.00377607673809048,-175.58520316032931,181.50123447032803,1351.513803924818,0.6272432265960226,0.0988636355712835,0.0429129142201921,0.00424252671276675,-9999,N/A,MP-100276,-9999,39.7060739234,-74.9768128395,-9999,1.920065514027158,2.244487914436921,-9999,-9999,1.8750395921885457,2.2588795832114057
MP-100277,-85.90697561564714,74.90985228267883,934.66326160686,0.7310913361293304,0.17589197664850387,0.0516123815985289,0.00907820381890207,-186.43923353962109,179.79385516240018,1351.2690797226965,1.1152816082352022,0.09775457761867776,0.0763021136876771,0.00745888089495117,-9999,N/A,MP-100277,-9999,39.6683684503,-74.9187096467,-9999,1.934028429819416,2.270537308859361,-9999,-9999,1.874538940671588,2.254774844712755
MP-100278,-78.49907996429563,75.09923638764073,934.678363450243,0.1425284110632373,0.17637732895254588,0.0100619859337609,0.00177470620295479,-130.43511578474357,185.92599075541756,1352.1341928181537,0.42330775729138514,0.10067662712490844,0.0289606466951719,0.00291566022862598,-9999,N/A,MP-100278,-9999,39.6693982114,-74.9557197977,-9999,1.8948645666972133,2.1153945280406328,-9999,-9999,1.8756355211011062,2.269340104417767
MP-100279,-68.38601502746788,75.48057643223324,934.709120190501,0.5805891641188401,0.17690220539282514,0.0409874772270199,0.00725077511494798,-171.57684905420336,182.7195530783658,1351.6811051392897,0.9812161298320472,0.09899684537757572,0.0671300092620538,0.00664565914711073,-9999,N/A,MP-100279,-9999,39.6145169169,-74.8977923229,-9999,1.834967297372388,2.2344586879048927,-9999,-9999,1.8778352081381267,2.261785024307452
MP-100280,-78.90787720274326,75.15473324358769,934.6827549578665,0.8356120227485635,0.17612769485557567,0.0589911608236978,0.0103899771727324,-195.08667467553232,179.50952768620235,1351.234472974304,1.1861925883721174,0.09762717716937398,0.0811534961799189,0.00792278674947101,-9999,N/A,MP-100280,-9999,39.5894394088,-74.8519705061,-9999,1.897120360052535,2.290227606080706,-9999,-9999,1.8759563376420059,2.254087504233174
MP-100281,-80.63155617856526,75.06294719338754,934.6757685590215,0.12162445292872022,0.1762674748482604,0.0085862427388401,0.0015134753260095,-137.48485141090984,185.01734792163265,1352.0083014574786,0.3415486123738357,0.10015256750228796,0.0233670858183118,0.00234027363975016,-9999,N/A,MP-100281,-9999,39.6444524383,-74.9858348862,-9999,1.9065050417073512,2.138254848631128,-9999,-9999,1.8754256120980823,2.2672124513944376
MP-100282,-110.78497155816126,74.56382792458791,934.635637816357,0.7232458372486515,0.17507519331345198,0.0510585179948316,0.00893907990824346,-200.91545851626876,178.3306210743241,1351.074598497426,1.141248600426667,0.09700002780173614,0.0780786483096865,0.00757363105676152,-9999,N/A,MP-100282,-9999,39.5942578982,-74.8684237575,-9999,2.0444808505365097,2.3030133528260777,-9999,-9999,1.8725281955349267,2.2512259220973863
MP-100283,-194.5404416152449,72.84717905969697,934.4997604203584,1.19964870799244,0.17054050362629275,0.0846908229399874,0.0144432155967106,-303.0460612694608,173.840141330707,1350.4719510702555,1.6200901354980108,0.09509431578687294,0.11083864450939988,0.0105401250623658,-9999,N/A,MP-100283,-9999,39.518891632,-74.7812605543,-9999,2.289009897407903,2.4815086437987426,-9999,-9999,1.8624127387754958,2.240150066390708
MP-100284,-92.56793481089682,74.7638596971403,934.6513590875596,1.4818095619144016,0.17521051572668742,0.10461035001561789,0.01832883337658566,-199.30801484463797,178.12317004775508,1351.0425769666044,1.6864678326057798,0.09739429545475016,0.11537988194543872,0.01123734231172819,-9999,N/A,MP-100284,-9999,39.495006892,-75.0772263048,-9999,1.9664605747346162,2.299524763491312,-9999,-9999,1.8736917138130127,2.250720415641739
MP-100285,-86.63200155538834,74.92271782627634,934.6637939863568,1.1676223671538404,0.17548860354616116,0.082429880096214,0.01446550454856205,-129.16622239571913,185.33784871006213,1352.033791840247,1.1592225878934497,0.10064422679547644,0.079308340635808,0.00798192662172312,-9999,N/A,MP-100285,-9999,39.6145422419,-75.1804840083,-9999,1.9376783485028781,2.1111489583568384,-9999,-9999,1.874613523048447,2.267964117686004
MP-100286,-233.3625199756287,76.02401929623673,934.7889955088738,1.537549302986924,0.1809600976024424,0.10854537241879587,0.01964238118719872,-177.00883192300995,179.35299620341658,1351.1915909143715,1.6544623830240266,0.09825885920141016,0.1131902255980373,0.01112194244001336,-9999,N/A,MP-100286,-9999,39.4647892115,-75.0571256421,-9999,2.368031105887421,2.2479949361908207,-9999,-9999,1.8809508264882528,2.2537086362321777
MP-100287,-161.8475645990164,73.53191949780685,934.5527716988684,1.415691069763348,0.17224155050790851,0.099942625643877,0.0172142728027328,-217.63723557171843,175.7794019215068,1350.715597311893,1.5165233229342585,0.09632495615798312,0.103753109655997,0.0099940137388683,-9999,N/A,MP-100287,-9999,39.4776118935,-75.2522546323,-9999,2.2091061687421996,2.337733200860162,-9999,-9999,1.8664759030644213,2.244967982478721
MP-100288,-135.69609705316853,74.1120829710089,934.5996967755012,1.131078224751228,0.173443864052247,0.0798499969411756,0.01384949201403755,-154.22296470360936,182.3950335868047,1351.6047752136744,1.1744429474172446,0.0999735999089282,0.080349643203856,0.00803284308248739,-9999,N/A,MP-100288,-9999,41.9477942329,-74.9789559726,-9999,2.1325673564832566,2.188149047524712,-9999,-9999,1.8698890195830868,2.2610130087993596
MP-100289,-90.58909783569,74.81940174081467,934.655545847551,0.7712411350014963,0.17534343880102357,0.0544468109483083,0.00954689106342555,-115.28656071782656,188.9418103030338,1352.5674652612547,0.9296165385333278,0.10225094380699572,0.0635998175576083,0.00650314137121815,-9999,N/A,MP-100289,-9999,42.1642788428,-75.1395687489,-9999,1.957075934600691,2.0617786833027623,-9999,-9999,1.8740142312385335,2.276328072134042
MP-100290,-91.40948111587038,74.9396585146751,934.6656421438186,0.8429978789701128,0.1754981845815883,0.0595125753322553,0.01044434893058576,-95.988871262432,191.2794137049969,1352.9112851391624,0.9209258962087052,0.10350005073997692,0.0630052463087184,0.00652104618983707,-9999,N/A,MP-100290,-9999,42.0730129713,-75.3935548399,-9999,1.9609912436852106,1.982220884815841,-9999,-9999,1.8747117097675183,2.281668231943588
MP-100291,-72.28502575377738,75.30085390270942,934.6940979587864,1.4719931675580444,0.1765699306236342,0.1039173483803854,0.01834867899411664,-115.26601684034232,188.62630779796032,1352.538156820202,1.4017701856681335,0.10215446458441396,0.0959022611697993,0.00979684414223542,-9999,N/A,MP-100291,-9999,41.8562738133,-75.2230597788,-9999,1.8590483400877662,2.0617012858366706,-9999,-9999,1.876799901076293,2.2756022638769196
MP-100292,-179.4595838729665,73.91980762828159,934.5844665561448,1.231599592067155,0.17360718130244698,0.0869464388114671,0.01509452616634444,-200.32072543382952,178.29067490761813,1351.0538017959982,0.9841681367562268,0.09748971232164702,0.0673319711399081,0.00656417449647906,-9999,N/A,MP-100292,-9999,41.7646472708,-75.0478113333,-9999,2.2539666563834007,2.3017258842706445,-9999,-9999,1.8687608279890457,2.251128628974168
MP-100293,-82.78694359396381,74.95308453100816,934.666098252352,1.0425092399277172,0.17576539220125292,0.073597349677282,0.01293586703100018,-154.60331791133507,183.55675005222488,1351.800781919643,0.8839170936582044,0.09979472541681136,0.0604732850185816,0.00603491487348187,-9999,N/A,MP-100293,-9999,41.6727306122,-75.0648072547,-9999,1.9179618491978314,2.1892188099906,-9999,-9999,1.8747895099959284,2.2637703597282215
MP-100294,-103.5658548192826,74.48343342863103,934.6288888494898,0.879521448994209,0.17451493634121423,0.0620910061524104,0.0108358079860498,-184.63109049896548,179.745689036996,1351.2614039295204,0.4644272192927222,0.09777200846366862,0.0317738392029968,0.00310659207547861,-9999,N/A,MP-100294,-9999,41.6745383573,-75.3760147945,-9999,2.015216594136654,2.266304834800522,-9999,-9999,1.8720596879080367,2.254658483200146
MP-100295,-93.9290249738572,74.67695466053928,934.6440295591788,0.6809377584858128,0.17515268316519947,0.0480717219573226,0.00841989108519646,-162.8549159019826,182.24091903084303,1351.612789229399,0.4727567105220067,0.09902700929197072,0.032343702260044,0.00320290010424204,-9999,N/A,MP-100295,-9999,41.4802444592,-75.200871175,-9999,1.9727998141850678,2.211800872614627,-9999,-9999,1.8731865990321244,2.260645896863523
MP-100296,-215.2343687158146,73.65351282374405,934.5644005719352,0.3997340178647499,0.17257904462728413,0.0282197635895646,0.00487013983989483,-243.8752463719884,178.83121515062038,1351.1472717242682,0.0872126125926508,0.09728252345496705,0.0059666604666544,5.8045178679509e-4,-9999,N/A,MP-100296,-9999,41.477361937,-75.1729853127,-9999,2.332911620859865,2.387167721143491,-9999,-9999,1.8671934648729667,2.2524433275719895
MP-100297,-77.68246754218463,75.14518823511054,934.681491012025,0.6654803960511317,0.17617227214212655,0.0469804885517822,0.00827665941451461,-166.29014839553918,181.5633994703903,1351.5065409088982,0.4419900828544304,0.09884586835232564,0.0302388000499263,0.00298898044886729,-9999,N/A,MP-100297,-9999,41.3362067423,-75.3399053315,-9999,1.8903230122518335,2.2208665208720193,-9999,-9999,1.8759011766748392,2.259028305583317
MP-100298,-259.84343714844783,76.41629846196516,934.8099341555936,0.1882522232581835,0.181840607043262,0.0132899202923313,0.00241664717351404,-241.3869813227439,178.8310162292177,1351.1428772449983,0.5118859874302387,0.09756302121256798,0.0350207360361975,0.00341672881277923,-9999,N/A,MP-100298,-9999,41.4562366442,-75.1854649017,-9999,2.4147117523453008,2.3827138436728563,-9999,-9999,1.8831859970205818,2.2524428444878954
MP-100299,-63.937408635038686,75.5440985837391,934.7136746953992,1.215432830150764,0.17720819173532878,0.0858051243901268,0.01520537093479928,-136.12416722574167,185.74211999579495,1352.112875890583,1.0536978927202127,0.10055521821682784,0.0720888570286976,0.00724891074952234,-9999,N/A,MP-100299,-9999,41.477321036,-74.910446097,-9999,1.8057550304607024,2.133935235864868,-9999,-9999,1.878200543425245,2.268910398126094
MP-100300,-91.8557523513232,74.79857569833618,934.6540337523376,0.9066340851588912,0.17501519329084642,0.0640050593694575,0.01120185783713767,-152.36772914070372,183.83752916274327,1351.8436293403486,0.8951861560586624,0.09992677536347765,0.0612442591600756,0.00611994132739143,-9999,N/A,MP-100300,-9999,41.4644699559,-74.9147010643,-9999,1.9631063586408715,2.1828929949551594,-9999,-9999,1.8738933281820758,2.264434174321813
MP-100301,-57.762700726129495,75.74010214631134,934.7295982764156,0.8259648589012091,0.1776184812560859,0.0583101062451149,0.01035695251313829,-112.00846138354716,189.4822911331672,1352.6583992187338,0.8799161783020552,0.10233180382555404,0.0601995619551817,0.00616032976438189,-9999,N/A,MP-100301,-9999,41.4312590622,-74.7518177098,-9999,1.7616474907083055,2.049250831539658,-9999,-9999,1.8793258864931446,2.277568627377832
