,ID,Importance,std(importance),Uncertainty in importance,Source,Unit,Definition,num_loop,num_training_samples,id_loop
tmp_dc_cyr,15,6.820033414386224,3.3304442216827166,14.861252145140703,RiverAtlas,deg. C,Annual avg. air temp. over reach catchment,6,456,Nov-2022-log10
for_pc_cse,22,6.820033414386224,3.3304442216827166,14.861252145140703,RiverAtlas,percent,Forest cover extent over reach catchment,6,456,Nov-2022-log10
prm_pc_cse,1,6.820033414386224,3.3304442216827166,14.861252145140703,RiverAtlas,percent,Permafrost extent over reach catchment,6,456,Nov-2022-log10
crp_pc_cse,21,6.820033414386224,3.3304442216827166,14.861252145140703,RiverAtlas,percent,Cropland extent over reach catchment,6,456,Nov-2022-log10
ppd_pk_cav,3,1.834160606753254,0.8139529155748921,3.847231144894712,RiverAtlas,people/km^2,Average population density over reach catchment,6,456,Nov-2022-log10
ire_pc_cse,16,1.6796086979042208,0.7082270800713975,3.341824638309883,RiverAtlas,percent,Irrigated area extent (Equipped) over reach catchment,6,456,Nov-2022-log10
pH,5,2.3735054580619717,1.0609219593122274,4.818374115046922,WHONDRS,pH,pH.,6,456,Nov-2022-log10
dor_pc_pva,2,1.4528295010386434,0.306530399713489,2.183695580987496,RiverAtlas,percent,Degree of dam regulation on reach,6,456,Nov-2022-log10
gla_pc_cse,0,1.0073598972046724,0.007136078489812234,1.021130676453747,RiverAtlas,percent,Glacier extent over reach catchment,6,456,Nov-2022-log10
sgr_dk_rav,4,1.657987991453401,0.4936731420878727,2.720628915675276,RiverAtlas,dm/km,Avg. stream gradient over reach,6,456,Nov-2022-log10
pre_mm_cyr,10,4.671238337454911,1.0849901243866233,6.192386760622753,RiverAtlas,mm,Annual avg. precipitation over reach catchment,7,474,Dec-2022-log10
run_mm_cyr,9,4.671238337454911,1.0849901243866233,6.192386760622753,RiverAtlas,mm/year,Annual avg. land surface runoff over reach catchment,7,474,Dec-2022-log10
pre_mm_cdi,7,4.671238337454911,1.0849901243866233,6.192386760622753,RiverAtlas,mm,Range of annual min and max precip. over reach catchment derived from RA data,7,474,Dec-2022-log10
tmp_dc_cdi,8,4.671238337454911,1.0849901243866233,6.192386760622753,RiverAtlas,deg. C,Range of annual min and max air temp. over reach catchment derived from RA data,7,474,Dec-2022-log10
pst_pc_cse,6,4.671238337454911,1.0849901243866233,6.192386760622753,RiverAtlas,percent,Pasture extent over reach catchment,7,474,Dec-2022-log10
Mean_DO_percent_saturation,19,2.9122620583078906,0.6995043205557125,4.235302266590394,WHONDRS,percent_saturation,Dissolved oxygen saturation measured during in situ sensor deployment.,7,474,Dec-2022-log10
Mean_DO_mg_per_L,20,2.9122620583078906,0.6995043205557125,4.235302266590394,WHONDRS,milligrams_per_liter,Dissolved oxygen measured during in situ sensor deployment.,7,474,Dec-2022-log10
RA_SO,13,4.509315652091201,0.883943308753532,5.832577615328379,RiverAtlas,non-dim.,Stream order,7,474,Dec-2022-log10
RA_ms_di,11,4.509315652091201,0.883943308753532,5.832577615328379,RiverAtlas,m/s,Range between annual min and max avg. stream speed,7,474,Dec-2022-log10
RA_dm,14,4.509315652091201,0.883943308753532,5.832577615328379,RiverAtlas,m,Est. avg. depth of reach derived from other RA vars.,7,474,Dec-2022-log10
RA_ms_av,12,4.509315652091201,0.883943308753532,5.832577615328379,RiverAtlas,m/s,Annual avg. stream speed,7,474,Dec-2022-log10
Mean_Temp_Deg_C,23,6.039568045567146,1.2298804786880795,7.281215881008971,WHONDRS,degrees_Celsius,Mean water temperature from dissolved oxygen (DO) sensor (miniDOT) in degrees Celsius measured during in situ sensor deployment. This calculation excludes the first 20 minutes and last 5 minutes inside the water to account for the equilibration time of the instrument for the CM Data. SSS data are trimmed to the average time of equilibrated CM data.,7,474,Dec-2022-log10
tmp_dc_cyr,15,6.039568045567146,1.2298804786880795,7.281215881008971,RiverAtlas,deg. C,Annual avg. air temp. over reach catchment,7,474,Dec-2022-log10
slp_dg_cav,17,6.039568045567146,1.2298804786880795,7.281215881008971,RiverAtlas,degx10,Mean terrain slope over reach catchment,7,474,Dec-2022-log10
gwt_cm_cav,18,6.039568045567146,1.2298804786880795,7.281215881008971,RiverAtlas,cm,Mean ground water table depth over reach catchment,7,474,Dec-2022-log10
ele_mt_cav,24,6.039568045567146,1.2298804786880795,7.281215881008971,RiverAtlas,m,Mean elevation over reach catchment,7,474,Dec-2022-log10
for_pc_cse,22,6.039568045567146,1.2298804786880795,7.281215881008971,RiverAtlas,percent,Forest cover extent over reach catchment,7,474,Dec-2022-log10
prm_pc_cse,1,6.039568045567146,1.2298804786880795,7.281215881008971,RiverAtlas,percent,Permafrost extent over reach catchment,7,474,Dec-2022-log10
crp_pc_cse,21,6.039568045567146,1.2298804786880795,7.281215881008971,RiverAtlas,percent,Cropland extent over reach catchment,7,474,Dec-2022-log10
gla_pc_cse,0,1.0171851871258173,0.0265214313885533,1.0869113787057234,RiverAtlas,percent,Glacier extent over reach catchment,7,474,Dec-2022-log10
ppd_pk_cav,3,1.8218609201118858,0.49385476998961336,2.644693297423268,RiverAtlas,people/km^2,Average population density over reach catchment,7,474,Dec-2022-log10
ire_pc_cse,16,1.62906747616472,0.3687716937096936,2.2050053947858337,RiverAtlas,percent,Irrigated area extent (Equipped) over reach catchment,7,474,Dec-2022-log10
dor_pc_pva,2,1.4078132191603023,0.29853560761367226,2.1694902464929298,RiverAtlas,percent,Degree of dam regulation on reach,7,474,Dec-2022-log10
pH,5,2.2852048356557155,0.6402718381026735,3.180325101130269,WHONDRS,pH,pH.,7,474,Dec-2022-log10
sgr_dk_rav,4,1.5664175734892953,0.3902127362182323,2.133093918933428,RiverAtlas,dm/km,Avg. stream gradient over reach,7,474,Dec-2022-log10
pre_mm_cyr,10,4.672700852165969,1.118487759958263,7.01197437178475,RiverAtlas,mm,Annual avg. precipitation over reach catchment,8,486,Jan-2023-log10
run_mm_cyr,9,4.672700852165969,1.118487759958263,7.01197437178475,RiverAtlas,mm/year,Annual avg. land surface runoff over reach catchment,8,486,Jan-2023-log10
pre_mm_cdi,7,4.672700852165969,1.118487759958263,7.01197437178475,RiverAtlas,mm,Range of annual min and max precip. over reach catchment derived from RA data,8,486,Jan-2023-log10
tmp_dc_cdi,8,4.672700852165969,1.118487759958263,7.01197437178475,RiverAtlas,deg. C,Range of annual min and max air temp. over reach catchment derived from RA data,8,486,Jan-2023-log10
pst_pc_cse,6,4.672700852165969,1.118487759958263,7.01197437178475,RiverAtlas,percent,Pasture extent over reach catchment,8,486,Jan-2023-log10
Mean_DO_percent_saturation,19,3.096835803128268,0.7050292696176906,4.079418182934926,WHONDRS,percent_saturation,Dissolved oxygen saturation measured during in situ sensor deployment.,8,486,Jan-2023-log10
Mean_DO_mg_per_L,20,3.096835803128268,0.7050292696176906,4.079418182934926,WHONDRS,milligrams_per_liter,Dissolved oxygen measured during in situ sensor deployment.,8,486,Jan-2023-log10
RA_ms_di,11,4.497850357288148,0.6129127810473809,5.209096462676125,RiverAtlas,m/s,Range between annual min and max avg. stream speed,8,486,Jan-2023-log10
RA_SO,13,4.497850357288148,0.6129127810473809,5.209096462676125,RiverAtlas,non-dim.,Stream order,8,486,Jan-2023-log10
RA_dm,14,4.497850357288148,0.6129127810473809,5.209096462676125,RiverAtlas,m,Est. avg. depth of reach derived from other RA vars.,8,486,Jan-2023-log10
RA_ms_av,12,4.497850357288148,0.6129127810473809,5.209096462676125,RiverAtlas,m/s,Annual avg. stream speed,8,486,Jan-2023-log10
Mean_Temp_Deg_C,23,6.386715418185619,1.211339041672552,8.441692371192962,WHONDRS,degrees_Celsius,Mean water temperature from dissolved oxygen (DO) sensor (miniDOT) in degrees Celsius measured during in situ sensor deployment. This calculation excludes the first 20 minutes and last 5 minutes inside the water to account for the equilibration time of the instrument for the CM Data. SSS data are trimmed to the average time of equilibrated CM data.,8,486,Jan-2023-log10
tmp_dc_cyr,15,6.386715418185619,1.211339041672552,8.441692371192962,RiverAtlas,deg. C,Annual avg. air temp. over reach catchment,8,486,Jan-2023-log10
gwt_cm_cav,18,6.386715418185619,1.211339041672552,8.441692371192962,RiverAtlas,cm,Mean ground water table depth over reach catchment,8,486,Jan-2023-log10
slp_dg_cav,17,6.386715418185619,1.211339041672552,8.441692371192962,RiverAtlas,degx10,Mean terrain slope over reach catchment,8,486,Jan-2023-log10
ele_mt_cav,24,6.386715418185619,1.211339041672552,8.441692371192962,RiverAtlas,m,Mean elevation over reach catchment,8,486,Jan-2023-log10
for_pc_cse,22,6.386715418185619,1.211339041672552,8.441692371192962,RiverAtlas,percent,Forest cover extent over reach catchment,8,486,Jan-2023-log10
prm_pc_cse,1,6.386715418185619,1.211339041672552,8.441692371192962,RiverAtlas,percent,Permafrost extent over reach catchment,8,486,Jan-2023-log10
crp_pc_cse,21,6.386715418185619,1.211339041672552,8.441692371192962,RiverAtlas,percent,Cropland extent over reach catchment,8,486,Jan-2023-log10
sgr_dk_rav,4,1.5267187246298806,0.27049906489657105,1.84990782609684,RiverAtlas,dm/km,Avg. stream gradient over reach,8,486,Jan-2023-log10
ppd_pk_cav,3,1.9066843055413485,0.5129623515127855,2.774239720967408,RiverAtlas,people/km^2,Average population density over reach catchment,8,486,Jan-2023-log10
dor_pc_pva,2,1.4254161296998678,0.25556948763306814,1.950730465246937,RiverAtlas,percent,Degree of dam regulation on reach,8,486,Jan-2023-log10
gla_pc_cse,0,1.0064146243029986,0.007088317100657205,1.0196515970148663,RiverAtlas,percent,Glacier extent over reach catchment,8,486,Jan-2023-log10
ire_pc_cse,16,1.6720621506488602,0.46193277223930646,2.31762637496216,RiverAtlas,percent,Irrigated area extent (Equipped) over reach catchment,8,486,Jan-2023-log10
pH,5,2.39154876602007,0.5898475499938145,3.2993634193247714,WHONDRS,pH,pH.,8,486,Jan-2023-log10
run_mm_cyr,9,3.9569417286489696,1.0012813661476636,5.494429775620268,RiverAtlas,mm/year,Annual avg. land surface runoff over reach catchment,9,498,Feb-2023-log10
pre_mm_cyr,10,3.9569417286489696,1.0012813661476636,5.494429775620268,RiverAtlas,mm,Annual avg. precipitation over reach catchment,9,498,Feb-2023-log10
pre_mm_cdi,7,3.9569417286489696,1.0012813661476636,5.494429775620268,RiverAtlas,mm,Range of annual min and max precip. over reach catchment derived from RA data,9,498,Feb-2023-log10
tmp_dc_cdi,8,3.9569417286489696,1.0012813661476636,5.494429775620268,RiverAtlas,deg. C,Range of annual min and max air temp. over reach catchment derived from RA data,9,498,Feb-2023-log10
pst_pc_cse,6,3.9569417286489696,1.0012813661476636,5.494429775620268,RiverAtlas,percent,Pasture extent over reach catchment,9,498,Feb-2023-log10
Mean_DO_mg_per_L,20,2.6255271822172057,0.8471118365401086,3.8630155876523866,WHONDRS,milligrams_per_liter,Dissolved oxygen measured during in situ sensor deployment.,9,498,Feb-2023-log10
Mean_DO_percent_saturation,19,2.6255271822172057,0.8471118365401086,3.8630155876523866,WHONDRS,percent_saturation,Dissolved oxygen saturation measured during in situ sensor deployment.,9,498,Feb-2023-log10
RA_SO,13,3.9308505249759804,0.8951942344796995,5.270573781425887,RiverAtlas,non-dim.,Stream order,9,498,Feb-2023-log10
RA_ms_di,11,3.9308505249759804,0.8951942344796995,5.270573781425887,RiverAtlas,m/s,Range between annual min and max avg. stream speed,9,498,Feb-2023-log10
RA_dm,14,3.9308505249759804,0.8951942344796995,5.270573781425887,RiverAtlas,m,Est. avg. depth of reach derived from other RA vars.,9,498,Feb-2023-log10
RA_ms_av,12,3.9308505249759804,0.8951942344796995,5.270573781425887,RiverAtlas,m/s,Annual avg. stream speed,9,498,Feb-2023-log10
Mean_Temp_Deg_C,23,4.598403984096409,1.1571922273834105,6.076105387923464,WHONDRS,degrees_Celsius,Mean water temperature from dissolved oxygen (DO) sensor (miniDOT) in degrees Celsius measured during in situ sensor deployment. This calculation excludes the first 20 minutes and last 5 minutes inside the water to account for the equilibration time of the instrument for the CM Data. SSS data are trimmed to the average time of equilibrated CM data.,9,498,Feb-2023-log10
tmp_dc_cyr,15,4.598403984096409,1.1571922273834105,6.076105387923464,RiverAtlas,deg. C,Annual avg. air temp. over reach catchment,9,498,Feb-2023-log10
gwt_cm_cav,18,4.598403984096409,1.1571922273834105,6.076105387923464,RiverAtlas,cm,Mean ground water table depth over reach catchment,9,498,Feb-2023-log10
slp_dg_cav,17,4.598403984096409,1.1571922273834105,6.076105387923464,RiverAtlas,degx10,Mean terrain slope over reach catchment,9,498,Feb-2023-log10
ele_mt_cav,24,4.598403984096409,1.1571922273834105,6.076105387923464,RiverAtlas,m,Mean elevation over reach catchment,9,498,Feb-2023-log10
for_pc_cse,22,4.598403984096409,1.1571922273834105,6.076105387923464,RiverAtlas,percent,Forest cover extent over reach catchment,9,498,Feb-2023-log10
prm_pc_cse,1,4.598403984096409,1.1571922273834105,6.076105387923464,RiverAtlas,percent,Permafrost extent over reach catchment,9,498,Feb-2023-log10
gla_pc_cse,0,1.004093657492374,0.0059628132711213545,1.0187910398779092,RiverAtlas,percent,Glacier extent over reach catchment,9,498,Feb-2023-log10
pH,5,1.875739723439926,0.6814620177978175,3.451290279459299,WHONDRS,pH,pH.,9,498,Feb-2023-log10
crp_pc_cse,21,2.2465356410011887,0.533879834084288,3.4718625236919327,RiverAtlas,percent,Cropland extent over reach catchment,9,498,Feb-2023-log10
ppd_pk_cav,3,1.6508459059019942,0.40040065231235233,2.559573376183481,RiverAtlas,people/km^2,Average population density over reach catchment,9,498,Feb-2023-log10
dor_pc_pva,2,1.3401016624044655,0.19562096731881726,1.755944823298765,RiverAtlas,percent,Degree of dam regulation on reach,9,498,Feb-2023-log10
ire_pc_cse,16,1.4400293532514954,0.427358075535521,2.5202897890829994,RiverAtlas,percent,Irrigated area extent (Equipped) over reach catchment,9,498,Feb-2023-log10
sgr_dk_rav,4,1.361940743616616,0.3226127507062163,1.9922743467484123,RiverAtlas,dm/km,Avg. stream gradient over reach,9,498,Feb-2023-log10
run_mm_cyr,9,4.927783255259104,1.7059025977972466,8.319758675529899,RiverAtlas,mm/year,Annual avg. land surface runoff over reach catchment,10,513,Mar-2023-log10
pre_mm_cyr,10,4.927783255259104,1.7059025977972466,8.319758675529899,RiverAtlas,mm,Annual avg. precipitation over reach catchment,10,513,Mar-2023-log10
pre_mm_cdi,7,4.927783255259104,1.7059025977972466,8.319758675529899,RiverAtlas,mm,Range of annual min and max precip. over reach catchment derived from RA data,10,513,Mar-2023-log10
tmp_dc_cdi,8,4.927783255259104,1.7059025977972466,8.319758675529899,RiverAtlas,deg. C,Range of annual min and max air temp. over reach catchment derived from RA data,10,513,Mar-2023-log10
pst_pc_cse,6,4.927783255259104,1.7059025977972466,8.319758675529899,RiverAtlas,percent,Pasture extent over reach catchment,10,513,Mar-2023-log10
RA_SO,13,4.193393613362436,0.7398756779035299,5.1107044708347935,RiverAtlas,non-dim.,Stream order,10,513,Mar-2023-log10
RA_dm,14,4.193393613362436,0.7398756779035299,5.1107044708347935,RiverAtlas,m,Est. avg. depth of reach derived from other RA vars.,10,513,Mar-2023-log10
RA_ms_di,11,4.193393613362436,0.7398756779035299,5.1107044708347935,RiverAtlas,m/s,Range between annual min and max avg. stream speed,10,513,Mar-2023-log10
RA_ms_av,12,4.193393613362436,0.7398756779035299,5.1107044708347935,RiverAtlas,m/s,Annual avg. stream speed,10,513,Mar-2023-log10
Mean_DO_percent_saturation,19,3.582365791025161,1.3406564049472829,5.936252259371314,WHONDRS,percent_saturation,Dissolved oxygen saturation measured during in situ sensor deployment.,10,513,Mar-2023-log10
Mean_DO_mg_per_L,20,3.582365791025161,1.3406564049472829,5.936252259371314,WHONDRS,milligrams_per_liter,Dissolved oxygen measured during in situ sensor deployment.,10,513,Mar-2023-log10
tmp_dc_cyr,15,5.2388947806338075,1.2944673321278066,7.4509444401042195,RiverAtlas,deg. C,Annual avg. air temp. over reach catchment,10,513,Mar-2023-log10
Mean_Temp_Deg_C,23,5.2388947806338075,1.2944673321278066,7.4509444401042195,WHONDRS,degrees_Celsius,Mean water temperature from dissolved oxygen (DO) sensor (miniDOT) in degrees Celsius measured during in situ sensor deployment. This calculation excludes the first 20 minutes and last 5 minutes inside the water to account for the equilibration time of the instrument for the CM Data. SSS data are trimmed to the average time of equilibrated CM data.,10,513,Mar-2023-log10
slp_dg_cav,17,5.2388947806338075,1.2944673321278066,7.4509444401042195,RiverAtlas,degx10,Mean terrain slope over reach catchment,10,513,Mar-2023-log10
gwt_cm_cav,18,5.2388947806338075,1.2944673321278066,7.4509444401042195,RiverAtlas,cm,Mean ground water table depth over reach catchment,10,513,Mar-2023-log10
ele_mt_cav,24,5.2388947806338075,1.2944673321278066,7.4509444401042195,RiverAtlas,m,Mean elevation over reach catchment,10,513,Mar-2023-log10
for_pc_cse,22,5.2388947806338075,1.2944673321278066,7.4509444401042195,RiverAtlas,percent,Forest cover extent over reach catchment,10,513,Mar-2023-log10
prm_pc_cse,1,5.2388947806338075,1.2944673321278066,7.4509444401042195,RiverAtlas,percent,Permafrost extent over reach catchment,10,513,Mar-2023-log10
pH,5,2.274714236184725,0.7365044709674207,3.681137619898556,WHONDRS,pH,pH.,10,513,Mar-2023-log10
ire_pc_cse,16,1.5645336109909818,0.4237027587350848,2.564919793719972,RiverAtlas,percent,Irrigated area extent (Equipped) over reach catchment,10,513,Mar-2023-log10
sgr_dk_rav,4,1.6196400044057189,0.4576182037391813,2.742754926103048,RiverAtlas,dm/km,Avg. stream gradient over reach,10,513,Mar-2023-log10
gla_pc_cse,0,1.0076036732754523,0.007166409439155295,1.0206428646090409,RiverAtlas,percent,Glacier extent over reach catchment,10,513,Mar-2023-log10
crp_pc_cse,21,2.673629189474848,0.6578411557862202,3.434040276416685,RiverAtlas,percent,Cropland extent over reach catchment,10,513,Mar-2023-log10
ppd_pk_cav,3,1.847429859372913,0.44504650054724376,2.5612987695711644,RiverAtlas,people/km^2,Average population density over reach catchment,10,513,Mar-2023-log10
dor_pc_pva,2,1.4788244663713042,0.3510435322322672,2.3317404584808,RiverAtlas,percent,Degree of dam regulation on reach,10,513,Mar-2023-log10
pre_mm_cyr,10,4.761867054436081,1.235250342346548,6.649085414312892,RiverAtlas,mm,Annual avg. precipitation over reach catchment,11,528,Apr-2023-log10
run_mm_cyr,9,4.761867054436081,1.235250342346548,6.649085414312892,RiverAtlas,mm/year,Annual avg. land surface runoff over reach catchment,11,528,Apr-2023-log10
pre_mm_cdi,7,4.761867054436081,1.235250342346548,6.649085414312892,RiverAtlas,mm,Range of annual min and max precip. over reach catchment derived from RA data,11,528,Apr-2023-log10
tmp_dc_cdi,8,4.761867054436081,1.235250342346548,6.649085414312892,RiverAtlas,deg. C,Range of annual min and max air temp. over reach catchment derived from RA data,11,528,Apr-2023-log10
pst_pc_cse,6,4.761867054436081,1.235250342346548,6.649085414312892,RiverAtlas,percent,Pasture extent over reach catchment,11,528,Apr-2023-log10
RA_SO,13,4.65486709560833,0.8220099416894023,5.795945647558572,RiverAtlas,non-dim.,Stream order,11,528,Apr-2023-log10
RA_dm,14,4.65486709560833,0.8220099416894023,5.795945647558572,RiverAtlas,m,Est. avg. depth of reach derived from other RA vars.,11,528,Apr-2023-log10
RA_ms_di,11,4.65486709560833,0.8220099416894023,5.795945647558572,RiverAtlas,m/s,Range between annual min and max avg. stream speed,11,528,Apr-2023-log10
RA_ms_av,12,4.65486709560833,0.8220099416894023,5.795945647558572,RiverAtlas,m/s,Annual avg. stream speed,11,528,Apr-2023-log10
dor_pc_pva,2,4.65486709560833,0.8220099416894023,5.795945647558572,RiverAtlas,percent,Degree of dam regulation on reach,11,528,Apr-2023-log10
Mean_DO_percent_saturation,19,2.9926361187874937,1.04436719312695,4.98920799163393,WHONDRS,percent_saturation,Dissolved oxygen saturation measured during in situ sensor deployment.,11,528,Apr-2023-log10
Mean_DO_mg_per_L,20,2.9926361187874937,1.04436719312695,4.98920799163393,WHONDRS,milligrams_per_liter,Dissolved oxygen measured during in situ sensor deployment.,11,528,Apr-2023-log10
gwt_cm_cav,18,5.511111508105128,0.886752726653585,6.740666102906657,RiverAtlas,cm,Mean ground water table depth over reach catchment,11,528,Apr-2023-log10
slp_dg_cav,17,5.511111508105128,0.886752726653585,6.740666102906657,RiverAtlas,degx10,Mean terrain slope over reach catchment,11,528,Apr-2023-log10
ele_mt_cav,24,5.511111508105128,0.886752726653585,6.740666102906657,RiverAtlas,m,Mean elevation over reach catchment,11,528,Apr-2023-log10
Mean_Temp_Deg_C,23,5.511111508105128,0.886752726653585,6.740666102906657,WHONDRS,degrees_Celsius,Mean water temperature from dissolved oxygen (DO) sensor (miniDOT) in degrees Celsius measured during in situ sensor deployment. This calculation excludes the first 20 minutes and last 5 minutes inside the water to account for the equilibration time of the instrument for the CM Data. SSS data are trimmed to the average time of equilibrated CM data.,11,528,Apr-2023-log10
tmp_dc_cyr,15,5.511111508105128,0.886752726653585,6.740666102906657,RiverAtlas,deg. C,Annual avg. air temp. over reach catchment,11,528,Apr-2023-log10
for_pc_cse,22,5.511111508105128,0.886752726653585,6.740666102906657,RiverAtlas,percent,Forest cover extent over reach catchment,11,528,Apr-2023-log10
prm_pc_cse,1,5.511111508105128,0.886752726653585,6.740666102906657,RiverAtlas,percent,Permafrost extent over reach catchment,11,528,Apr-2023-log10
pH,5,2.3204287869570672,0.7273856769175514,3.688221855070642,WHONDRS,pH,pH.,11,528,Apr-2023-log10
gla_pc_cse,0,1.003945520343502,0.004594458264210806,1.011148909415585,RiverAtlas,percent,Glacier extent over reach catchment,11,528,Apr-2023-log10
ire_pc_cse,16,1.6243329088978737,0.35807048890847554,2.172550512903132,RiverAtlas,percent,Irrigated area extent (Equipped) over reach catchment,11,528,Apr-2023-log10
sgr_dk_rav,4,1.4215532576100738,0.3754225821705646,2.028234005383471,RiverAtlas,dm/km,Avg. stream gradient over reach,11,528,Apr-2023-log10
ppd_pk_cav,3,1.5774876733510053,0.32092011387368347,2.247997554831031,RiverAtlas,people/km^2,Average population density over reach catchment,11,528,Apr-2023-log10
crp_pc_cse,21,2.496584803476993,0.6565145731493941,3.884220421999324,RiverAtlas,percent,Cropland extent over reach catchment,11,528,Apr-2023-log10
pre_mm_cyr,10,4.52777911177521,1.417809884948468,7.802257504837661,RiverAtlas,mm,Annual avg. precipitation over reach catchment,12,543,May-2023-log10
run_mm_cyr,9,4.52777911177521,1.417809884948468,7.802257504837661,RiverAtlas,mm/year,Annual avg. land surface runoff over reach catchment,12,543,May-2023-log10
pre_mm_cdi,7,4.52777911177521,1.417809884948468,7.802257504837661,RiverAtlas,mm,Range of annual min and max precip. over reach catchment derived from RA data,12,543,May-2023-log10
tmp_dc_cdi,8,4.52777911177521,1.417809884948468,7.802257504837661,RiverAtlas,deg. C,Range of annual min and max air temp. over reach catchment derived from RA data,12,543,May-2023-log10
pst_pc_cse,6,4.52777911177521,1.417809884948468,7.802257504837661,RiverAtlas,percent,Pasture extent over reach catchment,12,543,May-2023-log10
RA_dm,14,4.681531680738447,0.7449595831240747,5.537520535751951,RiverAtlas,m,Est. avg. depth of reach derived from other RA vars.,12,543,May-2023-log10
RA_SO,13,4.681531680738447,0.7449595831240747,5.537520535751951,RiverAtlas,non-dim.,Stream order,12,543,May-2023-log10
RA_ms_di,11,4.681531680738447,0.7449595831240747,5.537520535751951,RiverAtlas,m/s,Range between annual min and max avg. stream speed,12,543,May-2023-log10
RA_ms_av,12,4.681531680738447,0.7449595831240747,5.537520535751951,RiverAtlas,m/s,Annual avg. stream speed,12,543,May-2023-log10
dor_pc_pva,2,4.681531680738447,0.7449595831240747,5.537520535751951,RiverAtlas,percent,Degree of dam regulation on reach,12,543,May-2023-log10
Mean_DO_mg_per_L,20,3.0094511945021187,1.212376536778378,5.49103176602239,WHONDRS,milligrams_per_liter,Dissolved oxygen measured during in situ sensor deployment.,12,543,May-2023-log10
Mean_DO_percent_saturation,19,3.0094511945021187,1.212376536778378,5.49103176602239,WHONDRS,percent_saturation,Dissolved oxygen saturation measured during in situ sensor deployment.,12,543,May-2023-log10
tmp_dc_cyr,15,5.227666376700947,1.0948468556968964,7.043813812603685,RiverAtlas,deg. C,Annual avg. air temp. over reach catchment,12,543,May-2023-log10
Mean_Temp_Deg_C,23,5.227666376700947,1.0948468556968964,7.043813812603685,WHONDRS,degrees_Celsius,Mean water temperature from dissolved oxygen (DO) sensor (miniDOT) in degrees Celsius measured during in situ sensor deployment. This calculation excludes the first 20 minutes and last 5 minutes inside the water to account for the equilibration time of the instrument for the CM Data. SSS data are trimmed to the average time of equilibrated CM data.,12,543,May-2023-log10
gwt_cm_cav,18,5.227666376700947,1.0948468556968964,7.043813812603685,RiverAtlas,cm,Mean ground water table depth over reach catchment,12,543,May-2023-log10
slp_dg_cav,17,5.227666376700947,1.0948468556968964,7.043813812603685,RiverAtlas,degx10,Mean terrain slope over reach catchment,12,543,May-2023-log10
ele_mt_cav,24,5.227666376700947,1.0948468556968964,7.043813812603685,RiverAtlas,m,Mean elevation over reach catchment,12,543,May-2023-log10
for_pc_cse,22,5.227666376700947,1.0948468556968964,7.043813812603685,RiverAtlas,percent,Forest cover extent over reach catchment,12,543,May-2023-log10
prm_pc_cse,1,1.1010759632040905,0.1910528435088628,1.63139347748019,RiverAtlas,percent,Permafrost extent over reach catchment,12,543,May-2023-log10
gla_pc_cse,0,1.003741446526293,0.003576672094955287,1.0105088989583573,RiverAtlas,percent,Glacier extent over reach catchment,12,543,May-2023-log10
crp_pc_cse,21,2.458291179299686,0.6623007952988149,3.489563319933404,RiverAtlas,percent,Cropland extent over reach catchment,12,543,May-2023-log10
ppd_pk_cav,3,1.675476034540449,0.40452316050219783,2.305603065374076,RiverAtlas,people/km^2,Average population density over reach catchment,12,543,May-2023-log10
ire_pc_cse,16,1.41350242464598,0.31955490852015905,2.216634262135764,RiverAtlas,percent,Irrigated area extent (Equipped) over reach catchment,12,543,May-2023-log10
pH,5,2.2896094520856276,1.0006716913756126,4.480890378165568,WHONDRS,pH,pH.,12,543,May-2023-log10
sgr_dk_rav,4,1.3826328600611566,0.28452854996135696,1.8633814980235464,RiverAtlas,dm/km,Avg. stream gradient over reach,12,543,May-2023-log10
pre_mm_cyr,10,4.120298759421589,1.1955860557504767,6.035200150341511,RiverAtlas,mm,Annual avg. precipitation over reach catchment,13,588,June-2023-log10
run_mm_cyr,9,4.120298759421589,1.1955860557504767,6.035200150341511,RiverAtlas,mm/year,Annual avg. land surface runoff over reach catchment,13,588,June-2023-log10
pre_mm_cdi,7,4.120298759421589,1.1955860557504767,6.035200150341511,RiverAtlas,mm,Range of annual min and max precip. over reach catchment derived from RA data,13,588,June-2023-log10
tmp_dc_cdi,8,4.120298759421589,1.1955860557504767,6.035200150341511,RiverAtlas,deg. C,Range of annual min and max air temp. over reach catchment derived from RA data,13,588,June-2023-log10
RA_SO,13,4.880769502588828,0.8228098543172021,6.313969896385581,RiverAtlas,non-dim.,Stream order,13,588,June-2023-log10
RA_dm,14,4.880769502588828,0.8228098543172021,6.313969896385581,RiverAtlas,m,Est. avg. depth of reach derived from other RA vars.,13,588,June-2023-log10
RA_ms_di,11,4.880769502588828,0.8228098543172021,6.313969896385581,RiverAtlas,m/s,Range between annual min and max avg. stream speed,13,588,June-2023-log10
RA_ms_av,12,4.880769502588828,0.8228098543172021,6.313969896385581,RiverAtlas,m/s,Annual avg. stream speed,13,588,June-2023-log10
dor_pc_pva,2,4.880769502588828,0.8228098543172021,6.313969896385581,RiverAtlas,percent,Degree of dam regulation on reach,13,588,June-2023-log10
Mean_DO_mg_per_L,20,3.5455986609953043,1.2632240023197479,5.835218390618507,WHONDRS,milligrams_per_liter,Dissolved oxygen measured during in situ sensor deployment.,13,588,June-2023-log10
