,Sample_ID,Sample_Longitude,Sample_Latitude,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,mean.error,predict.error
4445,201382,-49.4643849416,-23.6977675656,-138.0533165233738,103.55072307571862,1306.1394964280555
4446,201776,-49.4770485746,-28.7504298807,-56.59912139551012,107.28387061830996,1306.4407605301803
4449,201207,-49.494166667,-16.3463888894,-1572.2432362851528,190.50516223907093,1315.8912754173746
4455,201380,-49.5518560428,-23.714652456,-179.6620809642559,102.0469110079684,1306.0211345633345
4456,201381,-49.5521255288,-23.7218131476,-180.49667276297507,102.01966966888398,1306.019006323866
4462,200220,-49.5729093735,-12.414413752,-1556.1663840897718,188.6585739386709,1315.6252085607068
4468,201217,-49.602276863,-18.3380717652,-1512.7832692563263,183.71031106034147,1314.9247546037443
4474,200241,-49.614614598,-3.44681799805,-1473.889887099439,179.31991348823414,1314.3185547093435
4475,201385,-49.6166666672,-22.9015854247,-1100.9314769856503,140.20681634223632,1309.5554907023434
4479,200239,-49.6563770294,-3.77652597633,-1622.258367239999,196.29154995061543,1316.741434170675
4480,200240,-49.6602410918,-3.7411111114,-1705.7975486229593,206.08514119306216,1318.2369731199296
4482,200242,-49.6849898658,-2.68318189286,-684.1127114101392,107.98875904443248,1306.498834274178
4488,201219,-49.6883333331,-17.1069444443,-1540.7290593265689,186.8918787300092,1315.373029301978
4489,201237,-49.6966666668,-19.0352777778,-1584.0447388466364,191.86492390641908,1316.088819535158
4491,201383,-49.7272073473,-23.1186189497,-82.71786516463006,105.9775122658628,1306.3341322134588
4492,201231,-49.7349417849,-18.1979934286,-2264.5230898927857,274.4745051384369,1330.644161994791
4494,201384,-49.7497147842,-23.098021159,-100.03303316094514,105.16739976486808,1306.268660671737
4495,200221,-49.7648363664,-11.8391666674,-1011.2200172359744,131.92658409892906,1308.694867213837
4512,200223,-49.9358779606,-10.5638755999,-1730.1765786539015,208.9708467074342,1318.691186993169
4516,201218,-49.9427777781,-16.4652777782,-1575.02161892195,190.82496630051443,1315.9376123674797
4519,200208,-49.9491606417,-13.9055765924,-76.15613564812972,106.29626610564908,1306.3600300330047
4520,201388,-49.9564422773,-23.7646316661,-210.731228817049,101.11214191594163,1305.9484282017645
4526,200219,-49.989203856,-12.0886111111,-99.63395064144868,105.18555953256023,1306.2701228360113
4527,200224,-49.989758124,-9.50070249995,-1491.6253545080997,181.31636097957144,1314.5924290968303
4529,201238,-50.0065686864,-18.8852652044,-2279.2040514809623,276.3195692281451,1331.025971278644
4530,201387,-50.0179501384,-22.8988109185,-74.12182495080907,106.39638494488604,1306.3681803416562
4531,201230,-50.0311036734,-18.106222315,-142.7386087075161,103.36730426001724,1306.124967784405
4532,201386,-50.0336185487,-22.9062094751,-73.15687698832159,106.4440886280929,1306.372066405163
4537,201404,-50.0666666674,-24.7688802262,-136.54483662521363,103.6105254498982,1306.1442389199724
4538,201400,-50.0894654703,-25.0333333331,-116.68566111880722,104.43148899317944,1306.209618619141
4539,201405,-50.0908705224,-24.7523614059,-114.19872168393954,104.53866430929594,1306.2181916568925
4546,201389,-50.1434400397,-23.0141585611,-336.1655988285684,99.06076015063476,1305.7912030954458
4550,200202,-50.1716666671,-15.9222222223,-1544.177517196442,187.2859745054803,1315.429081374704
4552,201221,-50.1855393922,-17.732085559,-84.01491543128024,105.91526378905374,1306.329083724057
4557,201222,-50.2469444443,-17.9772850803,-124.9976730292088,104.0803014771767,1306.1815880785527
4558,201348,-50.2518491057,-21.1187346752,-64.5486134821656,106.87570226234868,1306.4073054043674
4560,201390,-50.2851946745,-23.0892565233,-85.56106189975905,105.84138944964717,1306.3230961750855
4562,201220,-50.2982861296,-17.0806754021,-1586.7336484039113,192.1752313390534,1316.1340932519183
4567,201228,-50.3306622622,-17.9766232022,-343.6151710180436,99.02829108881744,1305.788740308248
4573,201399,-50.3937537195,-24.9604677131,-123.97768895909252,104.12281234381436,1306.1849761539197
4575,200209,-50.3982886638,-13.5606622489,-1512.5628800631837,183.6853077054504,1314.921261576782
4576,201402,-50.4018416021,-24.5308414375,-368.8659275400862,98.99383109451732,1305.7861273863343
4578,201322,-50.4165240593,-20.4776892092,-1588.746815190916,192.4076748106784,1316.1680535577066
4581,200203,-50.4386111112,-15.8969444442,-1566.2324097622095,189.81397009054345,1315.7913873868315
4584,201391,-50.4435826466,-23.4,-216.97236354342056,100.94424528849042,1305.9354396510928
4586,201393,-50.4524168963,-23.1225,-86.81019926921394,105.78196778379504,1306.3182830336723
4594,201392,-50.5247222223,-23.1597222221,-858.2717712223749,119.31529731146478,1307.483755942059
4596,201239,-50.5286111106,-18.4983333334,-1576.6880338523256,191.0168727831204,1315.9654545495
4598,201359,-50.5528670316,-22.0807601868,-1594.4352576157582,193.0650169123169,1316.2643095652115
4599,201227,-50.5561111109,-17.5413888892,-1512.1527629833736,183.63878325725383,1314.9147632436234
4601,200210,-50.5893079446,-13.2097222218,-1512.1511936854497,183.6386052424327,1314.914738382385
4606,201360,-50.6109299424,-22.0647163295,-1602.7320628705638,194.02520560764856,1316.4054893120583
4607,200163,-50.6315048201,-3.83649681029,-1499.6176353898506,182.21912118852853,1314.717247170109
4611,200218,-50.6600756675,-11.6177743771,-1481.5229506484343,180.1779829538981,1314.4359008415606
4612,201244,-50.6653447189,-19.218216106,-1584.5499803051466,191.9232162810064,1316.0973189044478
4613,201225,-50.6819444443,-17.3258333334,-1570.9760221588078,190.35936615809925,1315.8701760295137
4616,201407,-50.6940686863,-24.0310434122,-301.6041731275932,99.34389676753048,1305.8127131042904
4618,200204,-50.71482361,-15.5188888889,-1572.669643739549,190.55423074601492,1315.8983800943886
4627,201224,-50.7687475695,-17.3311072718,-1579.102781728889,191.29508385384608,1316.005866623124
4629,201226,-50.7768762162,-17.4640540498,-1561.2453206326738,189.24121104600536,1315.7088841525654
4630,201413,-50.7934584885,-23.1686444828,-219.6547314966851,100.87415140700452,1305.9300235088836
4631,200207,-50.8063876426,-13.6889959815,-1492.2064265663828,181.3819315368401,1314.6014745799826
4634,201409,-50.823055556,-23.4386111112,-187.9129498983786,101.7827322285354,1306.0005193183254
4635,200211,-50.8267258783,-12.885068482,-1522.0776666656077,184.76602945475136,1315.07266625092
4640,201408,-50.8896080785,-23.6435627421,-207.6605033715404,101.1972097667163,1305.955017274484
4641,310659,5.08924101323,45.8116091656,-420.2505529772104,99.28403196985045,1305.808160061814
4644,201356,-50.9188057849,-21.4499999996,-1593.1890884912627,192.92094409211512,1316.2431851862416
4645,200247,-50.9272823176,1.39833333284,-1476.2115279377945,179.580711448053,1314.3541622424373
4648,200217,-50.9644667577,-12.293767494,-1500.5551023869275,182.32513535341005,1314.73194486993
4649,201411,-50.968663177,-23.2812111942,-256.9868896149551,100.02903692449745,1305.8650160364475
4653,200200,-50.9980422595,-16.5102070959,-1520.2041019412063,184.55302048377655,1315.042755673562
4655,201247,-51.0106150585,-19.1554873958,-1587.9622449350618,192.31707502177133,1316.1548120281136
4663,201412,-51.0669444442,-23.2483333334,-432.0376366803724,99.41842976794926,1305.8183855564887
4666,200206,-51.0853610897,-14.9019444438,-1502.1116210651574,182.50121234525625,1314.7563745376244
4669,201349,-51.0995537268,-20.6728914983,-1524.0889294443573,184.99480364534404,1315.10482823827
4670,201248,-51.126111111,-19.1052777776,-1569.816468728853,190.22599295519493,1315.8508883135733
4675,201241,-51.1482279149,-18.3024679342,-1560.963129957306,189.20882135104367,1315.7042258641875
4677,200205,-51.1604034739,-15.3643738061,-1612.313940601021,195.1361984768856,1316.569697295149
4682,201410,-51.1938888887,-23.3561977964,-634.3286670707992,105.48859068371247,1306.2945589124474
4688,201223,-51.2598350781,-17.3306618328,-786.7576779521839,114.21826414069764,1307.0284785509243
4692,201243,-51.3244444445,-18.7475,-1555.5500497926223,188.5879166449848,1315.6150782749207
4696,200246,-51.3648759578,2.69792921737,-1472.1558002244217,179.1252258582369,1314.292006526173
4698,201240,-51.3898573919,-17.8642473869,-1588.3334920980917,192.3599436001232,1316.1610766854003
4701,201414,-51.3998573917,-22.6642843761,-221.0043928236684,100.83935394331904,1305.9273361039411
4703,200244,-51.4219444435,2.95666666678,-1469.763525574078,178.8567955469457,1314.2554489874303
4707,201523,-51.4346924696,-25.4016637216,-166.72959822016156,102.48386260709492,1306.0553487408947
4709,200250,-51.4390394829,0.709925552885,-32.88924438545167,108.55486960366964,1306.5457479914355
4714,200152,-51.4602777777,-8.32694444383,-55.88763685115194,107.32084699229424,1306.4437975201895
4715,200245,-51.463370019,3.04358475197,-1470.2625464208058,178.91277460372245,1314.2630683376262
4716,200196,-51.4691666674,-16.3024999997,-1507.995519656029,183.1674509186656,1314.8490205935705
4717,201415,-51.4722222217,-23.5018412844,-206.54011067365528,101.22865073293788,1305.957453981193
4728,201251,-51.5314719926,-19.1059755477,-1578.357219187725,191.20916930385724,1315.9933807985892
4737,201436,-51.6148127655,-23.6353978705,-182.9835412422885,101.93918920482508,1306.0127220573186
4739,201355,-51.6270660275,-20.8665326284,-1733.090093998689,209.31649866915572,1318.746006058386
4740,200201,-51.6273140515,-15.568478398,-1514.0015026678177,183.84854585724068,1314.9440747399306
4741,201354,-51.6273884315,-20.7972511986,-1533.900549221886,186.11246207394385,1315.2625138804249
4742,201524,-51.6479055092,-25.4640346978,-449.598320959963,99.6652302070534,1305.8371988850888
4748,200216,-51.6976723603,-14.0854138963,-1500.604515905666,182.33072403401476,1314.732719911769
4750,200215,-51.7207620712,-14.5984202737,-1500.025241581511,182.2652124734836,1314.7236361904484
4754,200153,-51.7687921072,-6.74347122881,-362.25295783265545,98.99156594842674,1305.7859556637725
4755,201431,-51.7770498619,-24.7722657335,-1581.815081041998,191.60775332160824,1316.0513527263229
4758,200197,-51.8186171363,-16.4305555563,-1513.2118388522074,183.7589366577936,1314.9315490478707
4759,200199,-51.827015707,-15.7353219368,-1513.2968773357436,183.76858576789976,1314.9328975255598
4761,201416,-51.8395809021,-23.3264918129,-242.6275238473935,100.3251267383418,1305.8877298354917
4764,200198,-51.8527777782,-15.8897222216,-1502.661455576348,182.56342783987117,1314.7650121084278
4773,201903,-51.8815769566,3.80229486575,-1473.2515825237338,179.24823961273003,1314.3087777550952
4781,201250,-51.9269741963,-18.9803680363,-2254.430443446812,273.20716064730016,1330.3833223957631
4782,200243,-51.9308333326,3.72166666708,-1466.285023515116,178.46680017623726,1314.202431379951
4794,200151,-51.9897058045,-6.73568278517,-78.7684132436844,106.16860097508258,1306.3496483380077
4795,200249,-52.0145178156,0.900707145671,-606.9405574708032,104.27154492735453,1306.196840817404
4800,200154,-52.0518071266,-6.60180708509,-1020.4819115230348,132.75445023730657,1308.7785817080137
4803,200162,-52.0774468128,-0.452371768284,-152.414601602988,102.99971285326868,1306.0959278428538
4804,201417,-52.0780555558,-22.856944444,-240.56684180664547,100.37060369870088,1305.8912244006665
4805,201246,-52.0931907251,-18.5135713377,-1534.3997673000042,186.16940022937447,1315.270571959091
4809,200150,-52.1144444438,-10.0472222222,-44.702624173049394,107.9116584269814,1306.4924637763097
4810,201440,-52.1188888892,-23.6763888888,-162.5806825766997,102.62991118846004,1306.0668170313422
4814,201353,-52.1597222216,-20.0936111114,-289.0316434798727,99.5007221104994,1305.824653458626
4815,201901,-52.1814724074,-3.23099715319,-1527.8460594152882,185.4224680955899,1315.1650556316076
4818,200149,-52.1855922407,-10.5547222222,-1484.4813281084046,180.5110258864842,1314.4815945255457
4822,201249,-52.2099999997,-18.7733333332,-1565.757243234277,189.75937003787251,1315.7835119794595
4823,201352,-52.2194444435,-19.9649999998,-1514.915153577099,183.9522470763932,1314.9585777066457
4825,200195,-52.2277777782,-15.8898074856,-1505.4563364248077,182.87981369457447,1314.8089816155016
4840,200191,-52.3322222218,-16.7186111112,-1515.0805254337563,183.9710196641661,1314.9612039737533
4844,200214,-52.3566340479,-14.6724999999,-1505.109926957828,182.8405871327431,1314.8035260763777
4849,201438,-52.4163888888,-24.065277778,-190.0178285586822,101.71717125927154,1305.995411480767
4852,201441,-52.4563989031,-23.606022573,-185.8115409175544,101.84893011670644,1306.005680097046
4860,201245,-52.5325000004,-18.4066666668,-768.9971799484659,113.0440346941288,1306.926388768609
4862,201900,-52.5468331576,-1.55201002127,-2129.5680635578806,257.60559245023404,1327.267219945353
4863,200192,-52.5474939747,-16.2004120183,-1511.466982600399,183.5609978355824,1314.9039021184117
4864,201351,-52.5655555561,-19.4441666667,-1508.5933938787407,183.23520492506825,1314.85846090131
4865,200161,-52.5691666674,-0.572413626216,-39.68930075611216,108.18223148309514,1306.5148399802015
4866,200160,-52.5812704654,-0.551495812485,-39.192978269493295,108.20921078559256,1306.517074200973
4868,201242,-52.6013888891,-17.5794444444,-1516.7909111398194,184.16522399776508,1314.9883883935922
4871,201529,-52.6183779605,-25.6335918858,-174.6903181568731,102.21160191750484,1306.034013127672
4872,201442,-52.6188057846,-23.4307563675,-862.0736422822582,119.601901419609,1307.5099413400326
4873,201444,-52.6227777779,-23.2766666668,-195.37328110067023,101.5537414143866,1305.982692946231
4878,201443,-52.6644444443,-23.3230555556,-261.8529549012697,99.93698987057203,1305.8579684729195
4898,200194,-52.7520676466,-15.71398895,-1514.725862065863,183.93076014948343,1314.955572028575
4907,201445,-52.7729650133,-23.2641238837,-692.5546541658507,108.44811189206608,1306.536882316295
4923,201370,-52.8636867778,-21.6606113571,-1053.3194808900505,135.74129686840595,1309.0849214452617
4933,201358,-52.902304039,-20.4437544734,-1542.2165408735684,187.0618311217436,1315.3971873705864
4942,201350,-53.0183333326,-19.0558333325,-1577.8960044863547,191.15602851836675,1315.9856606812796
4946,201532,-53.0310754587,-25.5356733617,-169.32623501877248,102.39390218774548,1306.0482927844068
4947,201446,-53.0314112027,-23.2145719266,-364.1857964837209,98.99139926226842,1305.7859430273138
4950,201369,-53.0511111113,-21.6104438139,-1547.109548989838,187.62130537665047,1315.4768664294586
4951,200213,-53.0552777777,-15.2486111105,-1503.939637479892,182.70809223124823,1314.7851074782573
4956,200146,-53.0761111114,-13.5691666666,-98.79307032089696,105.22390238279183,1306.273210899042
4961,200190,-53.1395724256,-17.164238963,-1508.9790911032735,183.27891948587472,1314.8645535596966
4965,200189,-53.1642499787,-17.2187383735,-1507.4392174800028,183.1044173433765,1314.8402410675174
4968,201418,-53.1814768561,-22.7060433146,-1671.9540122525325,202.09925922086552,1317.6197260429326
4970,200188,-53.2186050862,-17.3018017454,-1517.714982597166,184.27018158240608,1315.003091897598
4980,201362,-53.2822222224,-20.9762594864,-268.5612739290804,99.81701025166578,1305.8487919416286
4984,201447,-53.2978608817,-23.6975707826,-895.7015965006572,122.20110866445305,1307.7502601179826
4985,201448,-53.3041666673,-23.1980555563,-479.7355805547869,100.21753506685629,1305.879468486547
5017,201427,-53.5313206601,-22.3824999998,-1543.4474656920902,187.20251603038173,1315.4172014566082
5018,200193,-53.5475000004,-16.0777777781,-1515.2829357333374,183.99399782320185,1314.96441895391
5019,200144,-53.5564255751,-3.67253214172,-54.4485101210515,107.39586190761511,1306.4499619329893
5021,201788,-53.5630555557,-30.1933333331,-1573.5781212194347,190.6587886588842,1315.913525112005
5023,201357,-53.5734225875,-19.3766737701,-1583.289550225717,191.77780578693068,1316.0761219140325
5025,201367,-53.6103472936,-21.5725549798,-1582.1520638283628,191.6466131511332,1316.057011003752
5027,201368,-53.6194444443,-21.4108333334,-1003.8613172887128,131.27356115186967,1308.6291987180034
5039,201361,-53.7187077196,-20.4409733531,-1537.462328320454,186.51884963581824,1315.3200801133155
5046,201547,-53.7669518826,-25.551681771,-90.85313646013977,105.59125301193184,1306.3028533201862
5047,201426,-53.7692112937,-21.9559897945,-1520.474000463787,184.58369962482956,1315.0470615331678
5056,201549,-53.8437314049,-25.5558414394,-212.9643795290089,101.05129531319189,1305.9437186051716
5066,201366,-53.9523276399,-21.2064301675,-98.77363276695404,105.22478998144916,1306.2732823978563
5067,201425,-53.9608333326,-21.8441370852,-1564.8749529333609,189.6580041157095,1315.768897035108
5074,200145,-53.9986111107,-14.6111111108,-1502.0615844365486,182.4955509829433,1314.7555886963924
5075,200158,-54.0008333329,-4.53943053645,-33.170699907005584,108.5393181259497,1306.5444559826794
5078,201428,-54.0228608817,-22.5475425344,-1613.0923018111475,195.22654431634507,1316.5830909918034
5087,200155,-54.0723595398,-6.20174645199,-40.960898852586894,108.11326729088292,1306.5091314048057
5093,201588,-54.1511111113,-17.2077777776,-1582.4761375976036,191.68398705694852,1316.0624539792473
5095,200212,-54.1773188305,-15.314145529,-1500.6775744114293,182.33898709940485,1314.7338658817102
5097,201452,-54.1944295689,-23.1389484264,-727.8061055877864,110.47211233435472,1306.706439673213
5100,201364,-54.2033333327,-21.3038888885,-1521.5271879012437,184.70343424864245,1315.0638731647496
5107,201423,-54.23132066,-22.0686230398,-1565.3687240560268,189.71473075321077,1315.7770749426338
5109,200156,-54.2394650126,-5.69622025916,-42.23518451029331,108.04438549681048,1306.5034332588696
5120,200142,-54.3019678548,-2.81828117304,-52.1892234215736,107.51422716694074,1306.4596973971811
5121,201580,-54.3021316798,-16.196944444,-1526.9429164094663,185.3196296126321,1315.150560582169
5126,201365,-54.3144890719,-21.4269444437,-1586.4080443746573,192.1376461006637,1316.128605771083
5137,200143,-54.4023424141,-1.77919195807,-54.34240326273845,107.40140453080522,1306.45041757237
5138,201424,-54.4218018357,-21.6395222953,-486.8650053120542,100.37175607048007,1305.8913129722937
5139,201551,-54.4267808111,-25.6829263339,-177.24404960128783,102.12649372567572,1306.027355226731
5141,201606,-54.4394059682,-19.8726508111,-1361.0160206014316,166.8556014607932,1312.676054332779
5143,201902,-54.4440870986,4.98619999971,-44.04070060731487,107.94717984189592,1306.4953981991855
5145,200147,-54.4479884679,-13.1408333331,-41.60827733092631,108.07824453386831,1306.5062337476054
5146,201581,-54.4603224049,-16.6135418105,-1556.2577188141065,188.66904551535967,1315.6267102090571
5149,201597,-54.4702777777,-18.1675,-1522.4771319551676,184.81145819276867,1315.0790496997386
5151,201552,-54.4805555556,-25.6277777783,-73.63925881573101,106.4202241774703,1306.370122129947
5154,200148,-54.4891666673,-12.3682020592,-43.05416995809859,108.0002358267144,1306.4997829385416
5155,201420,-54.4893044123,-21.9165335982,-823.5087197053887,116.76620890633744,1307.2536018011915
5157,201363,-54.5069444438,-20.9938888889,-1536.5499102608612,186.4147124654611,1315.3053169904738
5162,200157,-54.5224673811,-5.64970237031,-70.01778339070445,106.6002229000033,1306.3847976006764
5165,201599,-54.5297222217,-18.72267804,-1605.3739950754946,194.3313090544624,1316.4506407604697
5171,201451,-54.5633333334,-22.9719444436,-1507.6487370055488,183.1281565637051,1314.8435471972516
5176,201600,-54.5669444437,-18.7142665123,-1606.6676731545176,194.48126079799465,1316.4727846337755
5178,201938,-54.5746666674,-25.5891666671,-453.7040631149091,99.73093456244852,1305.8422152727828
5179,201598,-54.5767572086,-18.7304136496,-1614.8166140791438,195.4267399755892,1316.6127914376789
5190,201582,-54.6508407717,-16.4812280335,-280.97505491613407,99.61621960394648,1305.833459170047
5197,200141,-54.7349164936,-2.41012723927,-2345.3624477259677,284.6561967816367,1332.78159585358
5200,201583,-54.7478224047,-16.7143245668,-255.17901959717017,100.06430678525663,1305.8677181752537
5203,201602,-54.7643687771,-18.5064172551,-1535.106349874684,186.25000100831005,1315.281982981378
5206,201422,-54.7916592283,-22.4021286954,-256.53590435192336,100.03778091459866,1305.8656858536972
5207,201601,-54.8058792475,-18.9000063116,-1566.3607835312605,189.8287221672525,1315.7935155789005
5208,201587,-54.8310739216,-17.610833333,-186.19549566669977,101.8367793887714,1306.00473257799
5209,201589,-54.8353298429,-17.0811388372,-1496.4637813676316,181.86265501430896,1314.6678885439787
5219,200115,-54.872777778,-1.50305555622,-65.61849160426178,106.8214693276782,1306.4028697875528
5220,200130,-54.8852629021,-9.81453486791,-1490.250682623857,181.16127746205524,1314.5710480348764
5224,200129,-54.9099094581,-9.34703793823,-493.3955325230039,100.52086302661748,1305.9027819035557
5227,201579,-54.9227777782,-16.3108333334,-1548.5844780861305,187.7900777392581,1315.5009483756164
5228,201578,-54.9228075302,-15.9940552992,-670.5487571019539,107.27181943354542,1306.4397709517318
5233,201419,-54.993361797,-21.6324999997,-241.359270330978,100.3530272967264,1305.8898735986306
5234,201586,-55.0033258948,-17.8854800087,-1692.4261712830776,204.5074870155179,1317.9912534327502
5237,201450,-55.0392423338,-22.9191802432,-124.65447720117048,104.09458688449511,1306.1827264584706
5239,201899,-55.0435224822,-2.4226143563,-453.8218508829526,99.73286412433713,1305.8423626404044
5242,201607,-55.09,-20.1555555555,-1540.9582254941238,186.91805821766567,1315.3767492120624
5248,201608,-55.1666666674,-20.1603375149,-1559.0666742528413,188.99120144020912,1315.6729480010008
5254,201584,-55.2063888887,-16.6101181102,-66.93258413830614,106.75508541492349,1306.397443407548
5255,201449,-55.2088232359,-22.9271115099,-95.51970990137544,105.37418881543644,1306.2853254738573
5271,200124,-55.331666667,-13.5563888885,-122.92275582675124,104.16695214012562,1306.188495508207
5284,201609,-55.428055556,-20.4480555557,-1536.6543949662523,186.4266364792674,1315.3070070020926
5287,201421,-55.4391815419,-22.4141859644,-1097.559496506406,139.885577908185,1309.5211364413087
5309,201897,-55.5270311242,-1.92304082097,-2205.0833504151906,267.0236117270689,1329.127247896001
5313,200127,-55.5517484832,-10.9600608467,-112.77058217900144,104.60064550530431,1306.2231535690814
5314,201569,-55.5518539022,-15.0267965562,-109.66025428949136,104.73672900330028,1306.2340580011455
5318,200128,-55.5680034896,-10.1124999996,-483.6386548637758,100.30085563668344,1305.885865426715
5338,200126,-55.7016666666,-11.6458333334,-71.2117568143141,106.54066554584723,1306.3799391045402
5345,200139,-55.7725000005,-6.2574999996,-44.27027584691195,107.9348529181818,1306.4943797637632
5346,201610,-55.7863950386,-20.4557886154,-1566.487403180856,189.84327308873216,1315.7956149101851
5348,200125,-55.7938057853,-12.6727664084,-292.085940141457,99.45999579074362,1305.8215508416624
5350,201567,-55.826949596,-14.5515292669,-182.12534943267832,101.96684501693892,1306.0148809881678
5352,201896,-55.8848577318,-1.76062072353,-1592.0891884567643,192.79381375395687,1316.2245577794183
5362,201574,-55.9685131297,-16.1937423867,-54.20053731922818,107.40881759763565,1306.4510270107914
5363,200140,-55.9688170847,-4.2934508521,-160.05414515334306,102.72023677951272,1306.0739178637132
5365,201898,-55.9770555614,-4.29775320145,-1278.8971162241155,158.08879546420266,1311.5905226598554
5369,201590,-56.0060441698,-17.2018037341,-1550.8670991683528,188.0513872749208,1315.5382761956612
5371,200131,-56.0231819992,-9.63952819243,-1029.4088792105542,133.55854854707343,1308.8603889528597
5376,200113,-56.0434225879,-1.10181951502,-42.81386221349796,108.0131804733113,1306.5008530558985
5377,201695,-56.044435718,-28.6228279321,-271.2700676550364,99.77084084473134,1305.8452636368118
5383,201604,-56.0896850327,-20.7560424832,-1582.102577014427,191.64090630266,1316.0561799742193
5386,201573,-56.105561706,-15.5731044524,-84.5788925915457,105.888275685436,1306.3268958447825
5387,201572,-56.1063293861,-15.6144499318,-127.506412612923,103.97644051522784,1306.1733162417788
5389,201568,-56.1322222223,-14.6561102085,-549.953775441517,102.12046175425397,1306.0268835627894
5400,201585,-56.2313119345,-16.9140211043,-54.396789188402046,107.398563412805,1306.4501840112252
5411,201575,-56.3647173605,-16.5185478716,-44.419160687744125,107.92686260595596,1306.4937196756036
5412,201571,-56.3680853068,-15.2020886407,-72.48747354489885,106.47726224353346,1306.37476983242
5413,201591,-56.3852257122,-17.2915296676,-112.2194341431998,104.62465004883606,1306.2250760407533
5416,201605,-56.4023858556,-20.2433906198,-135.09975749114028,103.66815539100276,1306.1488117063857
5417,201570,-56.4138888886,-14.8341666672,-151.74259458807083,103.02475217081717,1306.0979027008996
5422,201565,-56.5349492216,-16.318305129,-114.41351576751408,104.52936969310169,1306.2174478272243
5424,201696,-56.5577777785,-29.1145491748,-814.9977801533499,116.16235517800573,1307.1998028764888
5429,201577,-56.5806981644,-17.0595438924,-61.22013568638633,107.04548995233068,1306.421206502315
5436,201576,-56.6394803462,-16.9443071858,-50.397081891696445,107.60863776823132,1306.4674702426248
5441,200138,-56.7270485755,-4.88653192917,-50.779250631860045,107.58846652162973,1306.465808970256
5445,201895,-56.7525448646,-2.58118218442,-2027.4653450745136,244.96734720769783,1324.8723082160811
5447,201592,-56.7747222224,-17.3655555557,-81.39123419434979,106.04144027243218,1306.3393199834725
5450,201554,-56.8138888887,-14.4511111105,-1492.3531414716103,181.3984890398992,1314.603759201147
5451,200137,-56.8393428898,-5.15292894321,-1630.9485562081024,197.3030874170512,1316.892607688315
5453,200136,-56.8479588635,-6.81972222212,-41.626785051181166,108.077244145462,1306.5061509927568
5461,111345,-56.9223593876,50.0774922876,-36.752904097464686,108.3423514131968,1306.528107998282
5468,201593,-56.9650000002,-17.623333333,-88.27575276903578,105.7125499070054,1306.3126636022753
5473,200108,-57.0430555556,-0.997777778411,-46.68257708982375,107.80577656426654,1306.4837225700346
5474,200112,-57.0438070717,-1.08936605499,-44.20726656900482,107.93823542709858,1306.4946592110302
5479,200111,-57.0606522481,-1.101560351,-49.02451037141678,107.68125515489744,1306.4734534584177
5480,200109,-57.0613888891,-1.06499999997,-35.374272876469576,108.41794338424349,1306.5343785478815
5482,201555,-57.0769011054,-15.1602961182,-258.0112358504044,100.00931045110634,1305.8635051400802
5483,201715,-57.0978583062,-29.7434510448,-1933.9462613384703,233.5019591117148,1322.8003616528226
5498,201556,-57.1890748357,-15.097448988,-1502.7846690560311,182.57737104201095,1314.7669482826384
5503,201557,-57.2269816338,-15.3227885407,-118.54709051178268,104.35190163492707,1306.2032580171644
5506,201603,-57.2351351695,-19.2598231254,-154.1473887263723,102.93548737301786,1306.0908645421844
5511,201615,-57.3047445363,-22.2018340358,-234.603780117379,100.5064033849804,1305.9016689633313
5519,201616,-57.3772222223,-21.9697222216,-243.24593109105547,100.31162494512392,1305.886692626493
5521,201566,-57.3806930116,-17.1234512437,-46.221051807096295,107.83040788533,1306.4857552780843
5522,201595,-57.3896850333,-18.3940250318,-77.5833486040534,106.22639111570376,1306.3543462817795
5527,200132,-57.4147791494,-8.8596216169,-46.59715796690457,107.810333052264,1306.48409856097
5529,200121,-57.4270560134,-11.5349825773,-1483.3937057022736,180.38855465347447,1314.4647817761415
5532,201612,-57.4393613404,-19.5982580264,-129.40673307277854,103.89843015318978,1306.167108630487
5542,201594,-57.4860441703,-18.0394296574,-68.30446380938902,106.68605144375805,1306.3918039594744
5552,201596,-57.5941666672,-18.9980040918,-133.7556308173667,103.72205839926058,1306.1530910572503
5557,203011,-57.6139942509,-30.2475328435,-1029.3415762647498,133.55246384214263,1308.859768072247
5558,200135,-57.6270909159,-6.04456397798,-35.65266105331249,108.40265765531916,1306.5331102067664
5561,201944,-57.6478569807,-25.3645012995,-1682.5278189560354,203.3419946381645,1317.8109115739092
5562,111339,-57.6538960602,49.8181102061,-92.91629704708798,105.49487907023467,1306.2950667402342
5565,201559,-57.6844444437,-15.0933333327,-674.7546831776397,107.49131960536472,1306.4578124341913
5567,201561,-57.7023648302,-16.0732135188,-47.22703945270776,107.77675779431269,1306.4813283780538
5570,200122,-57.7274020192,-10.8223506463,-39.42937596824746,108.196356270523,1306.5160096187292
5571,311263,5.77306178081,44.6891390217,-247.26312968667844,100.22555755277484,1305.8800841833045
5574,201564,-57.7477480259,-16.7308539772,-41.62055397107128,108.07758094548645,1306.5061788536857
5577,201558,-57.7677777776,-14.8505555556,-1478.6157210081908,179.85095713143173,1314.3911132767605
5586,200107,-57.8286557376,-1.43963430997,-35.35567184284,108.41896511448664,1306.5344633327993
5590,201613,-57.8483022942,-21.0986111106,-305.2298108243626,99.30398950817144,1305.8096776376217
